ID,Year_Birth,Education,Marital_Status, Income ,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,NumWebPurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2
7725,1965,2n Cycle,Married,"$76,800.00 ",3/8/14,33,173,26,255,35,4,1,0,0,0,0,0
2612,1987,Graduation,Married,"$75,794.00 ",12/24/13,33,754,160,625,63,7,3,0,0,0,1,0
113,1951,Graduation,Married,"$30,833.00 ",7/16/13,33,11,0,7,3,1,5,0,0,0,0,0
2868,1949,PhD,Single,"$26,518.00 ",4/8/13,33,20,1,28,3,2,8,0,0,0,0,0
4216,1981,Graduation,Single,"$91,065.00 ",2/22/13,33,822,114,108,179,7,3,0,0,1,1,0
199,1962,Master,Single,"$45,183.00 ",1/20/13,33,219,3,60,12,4,7,0,1,0,0,0
359,1950,Graduation,Together,"$48,070.00 ",1/13/13,33,373,14,83,6,8,7,0,0,0,0,0
8842,1971,Graduation,Widow,"$30,372.00 ",12/25/12,33,15,0,12,7,2,7,0,0,0,0,0
2154,1971,Graduation,Widow,"$30,372.00 ",12/25/12,33,15,0,12,7,2,7,0,0,0,0,0
6050,1975,2n Cycle,Married,"$57,036.00 ",12/11/12,33,1171,43,219,19,6,9,1,0,0,0,0
9204,1970,Graduation,Widow,"$66,731.00 ",9/12/12,33,371,159,194,58,4,3,0,0,0,0,0
4472,1970,PhD,Divorced,"$35,682.00 ",6/27/14,34,23,0,8,6,1,2,0,0,0,0,0
6864,1989,Master,Divorced,"$10,979.00 ",5/22/14,34,8,4,10,2,3,5,0,0,0,0,0
10617,1989,Master,Divorced,"$10,979.00 ",5/22/14,34,8,4,10,2,3,5,0,0,0,0,0
3924,1965,PhD,Divorced,"$57,912.00 ",3/17/14,34,801,0,80,0,8,5,0,1,0,0,0
5654,1972,Graduation,Married,"$36,026.00 ",3/16/14,34,20,4,10,6,2,6,0,0,0,0,0
9216,1971,Graduation,Married,"$35,788.00 ",1/23/14,34,23,2,11,3,2,6,0,0,0,0,0
8086,1959,Graduation,Married,"$42,243.00 ",12/11/13,34,48,0,2,0,2,7,0,0,0,0,0
9097,1956,Graduation,Divorced,"$46,086.00 ",11/3/13,34,244,8,32,7,3,4,0,0,0,0,0
7631,1978,Master,Together,"$61,346.00 ",10/6/13,34,562,58,168,43,5,3,0,0,0,0,0
7275,1971,Master,Single,"$33,316.00 ",10/4/13,34,79,1,31,4,2,6,0,0,0,0,0
8334,1971,Master,Single,"$33,316.00 ",10/4/13,34,79,1,31,4,2,6,0,0,0,0,0
1987,1987,Basic,Single,"$21,063.00 ",9/25/13,34,1,10,11,19,2,6,0,0,0,0,0
2281,1970,Graduation,Single,"$33,697.00 ",9/15/13,34,4,3,7,0,1,7,1,0,0,0,0
7034,1978,2n Cycle,Married,"$25,804.00 ",9/1/13,34,8,7,9,13,2,8,0,0,0,0,0
2797,1977,Graduation,Married,"$72,117.00 ",8/20/13,34,707,20,171,65,9,5,0,0,0,0,0
3934,1966,Graduation,Married,"$61,286.00 ",8/2/13,34,356,0,107,19,7,5,0,0,0,0,0
2493,1966,Graduation,Married,"$61,286.00 ",8/2/13,34,356,0,107,19,7,5,0,0,0,0,0
3759,1958,Graduation,Together,"$65,196.00 ",7/25/13,34,743,19,181,12,7,5,1,0,0,0,0
965,1971,Graduation,Divorced,"$55,635.00 ",11/13/12,34,235,65,164,50,7,6,0,0,0,0,0
7378,1981,Master,Together,"$42,021.00 ",8/31/12,34,393,5,136,7,10,9,1,0,0,0,0
1859,1972,Master,Married,"$75,251.00 ",8/27/12,34,721,111,925,97,7,5,0,0,0,0,0
6263,1968,Graduation,Together,"$35,322.00 ",8/22/12,34,28,9,37,12,2,8,0,0,0,0,0
2072,1969,PhD,Together,"$53,374.00 ",8/16/12,34,896,10,101,13,4,9,1,0,0,0,0
8908,1959,Graduation,Married,"$87,195.00 ",5/8/14,35,217,76,690,50,3,1,0,0,0,0,0
738,1981,2n Cycle,Single,"$42,395.00 ",4/4/14,35,48,13,57,24,3,7,0,0,0,0,0
10129,1966,Graduation,Together,"$82,427.00 ",3/12/14,35,482,147,509,104,3,1,0,0,1,0,0
807,1969,Master,Together,"$44,602.00 ",2/15/14,35,167,2,89,0,6,8,0,0,0,0,0
3334,1951,Graduation,Married,"$94,642.00 ",2/12/14,35,879,143,797,106,5,1,0,0,1,1,0
5423,1983,Graduation,Together,"$28,359.00 ",10/27/13,35,6,0,5,2,1,7,0,0,0,0,0
4426,1975,Graduation,Single,"$55,801.00 ",9/22/13,35,367,4,51,6,7,7,0,0,0,1,0
10489,1973,Graduation,Married,"$92,955.00 ",8/19/13,35,693,21,925,31,6,2,0,0,1,1,0
2570,1968,Graduation,Together,"$56,534.00 ",7/23/13,35,691,7,61,10,10,8,0,1,0,0,1
3834,1962,Graduation,Single,"$69,627.00 ",3/17/13,35,231,161,215,171,8,5,0,0,0,0,0
590,1970,Master,Divorced,"$78,579.00 ",12/22/12,35,816,66,549,216,5,3,0,0,0,0,0
4791,1980,Graduation,Together,"$44,964.00 ",12/16/12,35,19,1,17,2,1,8,0,0,0,0,0
5304,1974,PhD,Single,"$30,899.00 ",10/13/12,35,24,0,8,0,1,6,0,0,0,0,0
2426,1964,PhD,Divorced,"$78,825.00 ",9/14/12,35,483,74,114,169,5,3,0,0,0,0,0
35,1987,Graduation,Married,"$25,545.00 ",9/8/12,35,32,1,64,16,2,6,0,0,0,0,0
8041,1971,PhD,Widow,"$47,111.00 ",9/8/12,35,595,71,153,120,3,9,0,0,0,0,0
3584,1955,PhD,Single,"$49,667.00 ",8/20/12,35,1181,26,120,17,5,8,1,0,0,0,0
7718,1947,Master,Together,"$66,000.00 ",4/20/14,36,244,51,270,101,1,1,0,0,0,0,0
8605,1964,PhD,Together,"$46,910.00 ",3/23/14,36,48,0,14,0,2,6,0,0,0,0,0
1646,1972,Basic,Married,"$25,224.00 ",3/16/14,36,4,9,12,11,1,3,0,0,0,0,0
9206,1968,Graduation,Together,"$77,382.00 ",1/7/14,36,491,48,231,112,5,1,0,0,1,0,0
10757,1967,PhD,Divorced,"$28,420.00 ",12/24/13,36,4,2,5,2,1,6,0,0,0,0,0
6885,1977,Graduation,Divorced,"$32,952.00 ",12/1/13,36,38,0,12,3,2,7,0,0,0,0,0
907,1975,Graduation,Married,"$46,149.00 ",11/29/13,36,254,6,71,4,5,5,0,0,0,0,0
1150,1899,PhD,Together,"$83,532.00 ",9/26/13,36,755,144,562,104,4,1,0,0,1,0,0
3867,1947,PhD,Together,"$73,059.00 ",8/31/13,36,410,112,420,0,9,4,0,0,0,0,0
3859,1947,PhD,Together,"$73,059.00 ",8/31/13,36,410,112,420,0,9,4,0,0,0,0,0
3265,1959,Graduation,Married,"$35,701.00 ",3/19/13,36,21,1,9,7,1,6,0,0,0,0,0
4418,1983,Master,Single,"$89,616.00 ",2/25/13,36,671,47,655,145,7,2,0,0,0,0,0
4611,1970,Graduation,Together,"$105,471.00 ",1/21/13,36,1009,181,104,202,9,3,0,0,1,1,0
4530,1948,Master,Widow,"$78,427.00 ",10/24/12,36,972,19,595,180,3,3,0,0,0,1,0
7736,1986,Graduation,Married,"$22,518.00 ",10/22/12,36,11,7,12,2,2,5,1,0,0,0,0
9949,1976,Graduation,Married,"$59,809.00 ",10/18/12,36,598,16,141,32,3,8,0,0,0,0,0
942,1982,Graduation,Single,"$39,660.00 ",8/8/12,36,139,13,78,20,7,9,0,0,0,0,0
6181,1950,2n Cycle,Together,"$52,203.00 ",7/31/12,36,488,21,238,56,8,6,0,0,0,0,0
7660,1973,PhD,Alone,"$35,860.00 ",5/19/14,37,15,0,8,4,1,5,1,0,0,0,0
2055,1973,PhD,Divorced,"$35,860.00 ",5/19/14,37,15,0,8,4,1,5,1,0,0,0,0
5107,1973,PhD,Divorced,"$35,860.00 ",5/19/14,37,15,0,8,4,1,5,1,0,0,0,0
1626,1973,PhD,Divorced,"$35,860.00 ",5/19/14,37,15,0,8,4,1,5,1,0,0,0,0
6428,1950,PhD,Widow,"$76,842.00 ",5/3/14,37,605,10,345,84,1,0,0,0,0,0,0
9617,1951,Graduation,Single,"$15,033.00 ",4/16/14,37,0,4,5,6,1,3,0,0,0,0,0
4339,1970,PhD,Married,"$67,353.00 ",12/31/13,37,702,17,151,0,5,2,0,0,0,0,0
7235,1975,2n Cycle,Married,"$17,003.00 ",12/9/13,37,2,5,12,4,2,5,0,0,0,0,0
8527,1965,Master,Together,"$65,735.00 ",12/7/13,37,239,7,119,4,6,7,0,0,0,0,0
1968,1971,Graduation,Widow,"$45,684.00 ",12/2/13,37,5,1,5,10,1,7,0,0,0,0,0
9862,1969,Graduation,Together,"$21,918.00 ",11/14/13,37,1,6,7,11,2,6,0,0,0,0,0
11075,1978,Graduation,Married,"$51,267.00 ",10/29/13,37,183,2,64,7,3,4,0,0,0,0,0
6658,1972,Graduation,Together,"$59,868.00 ",7/22/13,37,771,51,154,54,11,6,0,0,0,0,0
4552,1991,Graduation,Married,"$51,373.00 ",6/22/13,37,83,2,101,64,3,4,0,0,0,0,0
10377,1958,Master,Together,"$46,692.00 ",6/6/13,37,170,6,97,24,6,6,0,0,0,0,0
5336,1971,Master,Together,"$157,733.00 ",6/4/13,37,39,1,9,2,1,1,0,0,0,0,0
10350,1950,PhD,Married,"$54,432.00 ",5/9/13,37,33,0,5,0,1,4,0,0,0,0,0
11071,1984,Graduation,Single,"$79,607.00 ",4/21/13,37,450,133,951,173,3,1,0,0,0,0,0
11100,1972,Graduation,Divorced,"$51,813.00 ",4/11/13,37,51,2,7,0,2,7,0,0,0,0,0
6516,1989,Basic,Married,"$17,487.00 ",3/18/13,37,0,0,1,7,1,7,0,0,0,0,0
1734,1968,PhD,Together,"$40,706.00 ",1/17/13,37,59,0,11,4,3,7,0,0,0,0,0
2131,1959,PhD,Divorced,"$62,859.00 ",12/30/12,37,1063,89,102,16,9,6,0,0,0,0,0
6439,1958,Graduation,Married,"$61,074.00 ",8/17/12,37,789,0,133,0,11,7,0,0,0,0,0
10591,1969,Graduation,Widow,"$43,638.00 ",8/6/12,37,63,10,83,7,4,7,0,0,0,0,0
9797,1956,Graduation,Married,"$58,116.00 ",4/13/14,38,228,19,130,4,3,2,0,0,0,0,0
9336,1969,PhD,Widow,"$62,187.00 ",3/22/14,38,512,0,83,0,6,4,0,0,0,0,0
2174,1954,Graduation,Single,"$46,344.00 ",3/8/14,38,11,1,6,2,1,5,0,0,0,0,0
3197,1980,Graduation,Married,"$77,353.00 ",12/16/13,38,275,59,107,69,6,4,0,0,0,0,0
9185,1966,PhD,Single,"$69,759.00 ",10/28/13,38,452,20,514,13,4,3,0,0,0,0,0
905,1986,Graduation,Divorced,"$21,846.00 ",10/22/13,38,7,17,18,6,4,8,0,0,0,0,0
10858,1975,Graduation,Together,"$76,532.00 ",9/9/13,38,355,30,177,90,9,5,0,0,0,0,0
8925,1965,Master,Married,"$70,053.00 ",7/3/13,38,512,53,98,81,8,5,0,0,0,0,0
2499,1958,2n Cycle,Single,"$75,342.00 ",5/6/13,38,204,97,97,21,5,4,0,0,0,0,0
1109,1982,Master,Together,"$27,590.00 ",4/23/13,38,6,0,5,0,1,7,0,0,0,0,0
326,1973,Graduation,Married,"$51,148.00 ",2/18/13,38,235,6,45,8,5,6,0,0,0,0,0
10967,1963,Graduation,Divorced,"$33,378.00 ",2/6/13,38,33,6,40,3,2,7,0,0,0,0,0
5370,1973,PhD,Married,"$32,644.00 ",1/16/13,38,239,3,141,0,7,8,1,0,0,0,0
2098,1969,PhD,Married,"$33,581.00 ",1/8/13,38,11,0,5,0,1,8,0,0,0,0,0
1773,1978,2n Cycle,Married,"$12,393.00 ",12/4/12,38,5,6,15,11,2,9,0,0,0,0,0
5036,1984,PhD,Single,"$42,710.00 ",11/28/12,38,252,3,42,4,4,6,0,0,0,0,0
4856,1957,2n Cycle,Married,"$82,347.00 ",11/6/12,38,556,54,845,202,7,3,1,0,0,1,0
8722,1957,2n Cycle,Married,"$82,347.00 ",11/6/12,38,556,54,845,202,7,3,1,0,0,1,0
2156,1955,PhD,Married,"$22,554.00 ",11/3/12,38,27,0,10,0,2,5,0,0,0,0,0
2569,1987,Graduation,Married,"$17,323.00 ",10/10/12,38,3,14,17,6,1,8,0,0,0,0,0
10151,1960,Graduation,Divorced,"$62,204.00 ",9/12/12,38,317,46,247,151,4,3,0,0,0,0,0
10473,1956,PhD,Widow,"$78,028.00 ",9/10/12,38,158,19,288,25,6,7,0,1,1,0,0
7079,1962,Graduation,Divorced,"$63,887.00 ",9/8/12,38,897,23,207,15,9,6,0,0,0,0,0
6875,1965,PhD,Together,"$32,727.00 ",8/28/12,38,167,13,180,86,7,8,0,0,0,0,0
6728,1985,Graduation,Together,"$29,103.00 ",8/27/12,38,16,0,17,6,1,9,0,0,0,0,0
2471,1965,Graduation,Married,"$61,482.00 ",6/27/14,39,48,58,68,16,3,2,0,0,0,0,0
49,1970,Graduation,Single,"$20,587.00 ",5/11/14,39,2,3,6,4,1,7,0,0,0,0,0
4973,1970,Graduation,Single,"$20,587.00 ",5/11/14,39,2,3,6,4,1,7,0,0,0,0,0
6387,1976,PhD,Together,"$52,190.00 ",5/8/14,39,42,0,17,0,2,5,1,0,0,0,0
5866,1974,Graduation,Together,"$48,186.00 ",3/20/14,39,97,3,66,12,4,7,0,0,0,0,0
8523,1968,Graduation,Married,"$19,329.00 ",12/14/13,39,24,1,16,12,4,8,0,0,0,0,0
7901,1971,Master,Married,"$34,109.00 ",11/6/13,39,9,1,5,2,0,4,0,0,0,0,0
898,1986,Graduation,Married,"$23,477.00 ",10/21/13,39,38,15,54,3,3,8,0,0,0,0,0
10242,1966,PhD,Together,"$47,472.00 ",9/16/13,39,56,0,11,0,2,5,0,0,0,0,0
5835,1976,PhD,Divorced,"$14,849.00 ",7/2/13,39,21,2,28,3,2,8,0,0,0,0,0
6919,1978,2n Cycle,Married,"$26,224.00 ",6/4/13,39,4,7,15,13,2,6,0,0,0,0,0
6197,1962,PhD,Single,"$27,238.00 ",4/20/13,39,37,0,17,0,3,9,0,0,0,0,0
10475,1970,Master,Together,,4/1/13,39,187,5,65,26,4,5,0,0,0,0,0
4201,1962,Graduation,Single,"$57,967.00 ",3/3/13,39,229,7,137,4,4,5,0,0,0,0,0
5092,1949,PhD,Widow,"$51,569.00 ",2/12/13,39,380,0,47,6,7,8,0,1,0,0,0
6566,1954,PhD,Married,"$72,550.00 ",11/8/12,39,826,50,317,50,5,8,0,0,0,0,0
6613,1970,Master,Married,"$44,511.00 ",10/12/12,39,513,7,133,46,8,8,0,0,0,0,0
9094,1955,2n Cycle,Married,"$62,972.00 ",8/3/12,39,313,15,47,20,7,6,0,0,0,0,0
9847,1955,2n Cycle,Married,"$62,972.00 ",8/3/12,39,313,15,47,20,7,6,0,0,0,0,0
10767,1989,PhD,Together,"$77,845.00 ",5/16/14,40,760,40,480,0,3,1,0,0,1,1,0
7943,1975,PhD,Married,"$36,663.00 ",4/25/14,40,18,0,6,3,1,2,0,0,0,0,0
1055,1976,Master,Married,"$53,204.00 ",3/20/14,40,29,0,8,2,1,4,0,0,0,0,0
1458,1982,Master,Married,"$21,059.00 ",1/7/14,40,8,3,19,3,3,6,0,0,0,0,0
8402,1953,Master,Married,"$67,087.00 ",12/17/13,40,329,35,222,130,7,4,0,0,0,0,0
6246,1953,Graduation,Single,"$73,892.00 ",11/13/13,40,703,102,601,0,3,1,0,0,0,0,0
4654,1992,Graduation,Together,"$75,114.00 ",11/7/13,40,571,12,523,63,3,2,0,0,0,0,0
6103,1948,Graduation,Married,"$42,192.00 ",9/6/13,40,40,15,15,17,2,4,0,0,0,0,0
8147,1960,Graduation,Married,"$31,454.00 ",7/6/13,40,28,0,11,0,2,8,0,0,0,0,0
10207,1978,Graduation,Together,"$22,775.00 ",6/19/13,40,5,1,8,0,1,8,0,0,0,0,0
4838,1978,Graduation,Together,"$22,775.00 ",6/19/13,40,5,1,8,0,1,8,0,0,0,0,0
10219,1972,Graduation,Together,"$31,590.00 ",6/18/13,40,6,2,15,6,1,8,0,0,0,0,0
2176,1972,Graduation,Married,"$80,134.00 ",5/20/13,40,1218,16,272,104,5,6,0,1,1,1,0
9121,1972,Graduation,Married,"$80,134.00 ",5/20/13,40,1218,16,272,104,5,6,0,1,1,1,0
5802,1972,Basic,Married,"$14,188.00 ",2/28/13,40,2,7,11,16,2,6,0,0,0,0,0
10790,1985,PhD,Married,"$18,169.00 ",2/19/13,40,9,0,5,0,1,8,0,0,0,0,0
178,1956,Graduation,Married,"$62,503.00 ",2/18/13,40,478,0,193,110,8,5,0,0,0,0,0
2308,1954,Graduation,Married,"$46,734.00 ",11/18/12,40,110,5,137,26,6,7,0,0,0,0,0
7431,1991,PhD,Single,"$68,126.00 ",11/10/12,40,1332,17,311,23,7,9,0,1,0,0,0
9405,1954,PhD,Married,"$52,869.00 ",10/15/12,40,84,3,61,2,3,7,0,0,0,0,0
10525,1986,Graduation,Single,"$26,576.00 ",10/13/12,40,10,0,8,0,1,9,1,0,0,0,0
7503,1976,Graduation,Single,"$75,825.00 ",10/12/12,40,1032,105,779,137,5,4,1,0,0,0,0
8783,1950,Graduation,Married,"$57,045.00 ",9/8/12,40,296,13,104,11,4,3,0,0,0,0,0
1403,1975,2n Cycle,Together,"$34,984.00 ",9/6/12,40,8,4,15,3,1,7,0,0,0,0,0
4643,1973,Graduation,Married,"$27,803.00 ",8/26/12,40,8,26,46,38,3,8,0,0,0,0,0
3463,1975,PhD,Married,"$69,283.00 ",6/14/14,41,674,62,134,0,7,5,0,0,0,0,0
4055,1992,Basic,Single,"$18,746.00 ",5/29/14,41,2,10,11,12,3,6,0,0,0,0,0
7010,1965,2n Cycle,Married,"$70,924.00 ",4/7/14,41,635,114,254,132,6,3,0,0,1,0,0
4767,1965,2n Cycle,Married,"$70,924.00 ",4/7/14,41,635,114,254,132,6,3,0,0,1,0,0
1927,1973,2n Cycle,Together,"$69,401.00 ",3/23/14,41,399,27,159,58,4,2,0,0,0,0,0
437,1976,Master,Divorced,"$75,012.00 ",1/25/14,41,294,142,218,164,3,1,0,0,0,0,0
4331,1978,Master,Together,"$85,738.00 ",1/23/14,41,913,26,376,17,3,1,0,1,1,0,0
4084,1975,Graduation,Together,"$60,934.00 ",1/17/14,41,224,155,155,192,6,4,0,0,0,0,0
8135,1986,Master,Married,"$27,161.00 ",10/28/13,41,7,4,23,7,1,7,0,0,0,0,0
9750,1961,PhD,Divorced,"$64,325.00 ",2/7/13,41,731,60,353,78,10,7,0,0,0,0,0
6682,1973,Basic,Married,"$18,978.00 ",12/11/12,41,2,8,1,4,1,8,0,0,0,0,0
10581,1977,Graduation,Married,"$41,124.00 ",10/31/12,41,281,7,84,15,7,8,0,0,0,0,0
3710,1984,PhD,Single,"$39,684.00 ",10/12/12,41,19,0,35,6,2,7,0,0,0,0,0
5207,1963,PhD,Married,"$53,378.00 ",9/24/12,41,489,6,152,8,9,8,0,0,0,0,0
9360,1982,Graduation,Married,"$37,040.00 ",8/8/12,41,86,2,73,69,4,8,0,0,0,0,0
4679,1977,Master,Married,"$78,710.00 ",5/23/14,42,721,0,152,119,7,4,0,0,0,0,0
1340,1986,Graduation,Married,"$92,910.00 ",4/24/14,42,551,137,792,179,6,1,0,1,1,1,0
10839,1976,Graduation,Together,"$36,283.00 ",4/14/14,42,6,5,5,8,1,4,0,0,0,0,0
5303,1974,PhD,Together,"$79,632.00 ",4/8/14,42,471,0,510,99,6,2,0,0,0,0,0
9829,1978,Graduation,Together,"$28,587.00 ",2/12/14,42,22,4,17,12,2,6,0,0,0,0,0
10469,1981,Graduation,Together,"$88,325.00 ",2/5/14,42,519,71,860,93,6,2,0,0,0,0,0
3602,1958,Master,Married,"$51,412.00 ",12/31/13,42,140,3,29,4,3,4,0,0,0,0,0
4756,1952,2n Cycle,Divorced,"$63,998.00 ",12/20/13,42,176,29,818,0,7,4,0,0,0,0,0
8181,1978,2n Cycle,Single,"$38,593.00 ",9/13/13,42,51,12,49,17,4,8,0,0,0,0,0
6958,1977,Master,Married,"$27,889.00 ",7/5/13,42,14,0,4,0,1,6,0,0,0,0,0
10856,1980,2n Cycle,Single,"$45,889.00 ",7/2/13,42,31,0,6,0,1,6,0,0,0,0,0
3321,1967,PhD,Together,"$56,575.00 ",5/5/13,42,421,5,90,0,7,5,0,0,0,0,0
5394,1979,Basic,Single,"$16,014.00 ",3/17/13,42,3,9,4,7,1,3,0,0,0,0,0
433,1958,Master,Alone,"$61,331.00 ",3/10/13,42,534,5,47,0,11,8,0,0,0,0,0
6320,1976,Master,Single,"$70,893.00 ",2/6/13,42,768,44,561,77,6,3,0,0,0,0,0
5376,1979,Graduation,Married,"$2,447.00 ",1/6/13,42,1,1,1725,1,0,1,0,0,0,0,0
1867,1957,Graduation,Single,"$64,849.00 ",11/13/12,42,652,48,350,94,9,5,0,0,0,0,0
4324,1989,Graduation,Married,"$42,387.00 ",10/29/12,42,235,0,235,19,8,8,0,0,0,0,0
3661,1995,2n Cycle,Single,"$80,617.00 ",10/12/12,42,594,51,631,72,4,2,0,0,0,0,0
521,1985,Graduation,Together,"$54,006.00 ",9/18/12,42,174,77,203,6,8,7,0,0,0,0,0
10403,1978,Graduation,Together,"$16,531.00 ",6/18/14,43,2,13,6,7,3,7,0,0,0,0,0
7186,1966,PhD,Together,"$30,843.00 ",5/26/14,43,24,0,2,0,1,5,1,0,0,0,0
4329,1984,PhD,Married,"$18,988.00 ",5/23/14,43,6,0,6,2,1,7,0,0,0,0,0
4394,1965,PhD,Married,"$81,051.00 ",5/23/14,43,1142,29,249,38,5,2,0,1,1,0,0
1717,1988,Graduation,Single,"$39,747.00 ",4/13/14,43,80,15,93,20,5,8,0,0,0,0,0
1016,1959,PhD,Single,"$34,554.00 ",3/30/14,43,41,1,6,2,2,6,0,0,0,0,0
3783,1959,PhD,Married,"$52,854.00 ",3/24/14,43,105,0,10,0,2,5,0,0,0,0,0
5848,1970,Graduation,Together,"$81,205.00 ",1/13/14,43,724,74,929,97,5,2,1,0,1,0,1
10727,1970,PhD,Married,"$69,084.00 ",11/19/13,43,1181,107,199,39,7,8,0,0,0,0,0
5299,1970,PhD,Married,"$69,084.00 ",11/19/13,43,1181,107,199,39,7,8,0,0,0,0,0
6872,1974,PhD,Married,"$65,352.00 ",8/21/13,43,284,3,84,4,4,4,0,0,0,0,0
1143,1972,Graduation,Married,"$22,063.00 ",8/8/13,43,7,10,13,3,2,7,0,0,0,0,0
10381,1979,Graduation,Single,"$47,691.00 ",7/5/13,43,14,0,3,0,1,6,0,0,0,0,0
11007,1968,PhD,Married,"$29,187.00 ",5/9/13,43,26,0,6,0,1,8,0,0,0,0,0
9145,1972,Graduation,Single,"$72,504.00 ",4/6/13,43,604,26,470,123,5,2,0,0,0,0,0
5267,1970,Graduation,Divorced,"$33,986.00 ",3/14/13,43,16,2,18,2,1,7,0,0,0,0,0
9738,1986,Master,Together,"$42,386.00 ",1/13/13,43,65,4,16,0,3,8,0,0,0,0,0
10212,1986,Master,Together,"$42,386.00 ",1/13/13,43,65,4,16,0,3,8,0,0,0,0,0
10010,1953,PhD,Divorced,"$36,957.00 ",9/6/12,43,100,2,16,2,3,9,0,0,0,0,0
10069,1988,Basic,Together,"$13,724.00 ",8/31/12,43,2,7,5,2,2,9,1,0,0,0,0
2694,1967,Graduation,Married,"$42,664.00 ",3/18/14,44,21,0,3,0,1,6,0,0,0,0,0
10613,1958,PhD,Together,"$37,334.00 ",2/26/14,44,26,1,16,2,3,4,0,0,0,0,0
4646,1951,2n Cycle,Married,"$78,497.00 ",12/1/13,44,207,26,447,75,5,2,0,0,0,1,0
6935,1951,2n Cycle,Married,"$78,497.00 ",12/1/13,44,207,26,447,75,5,2,0,0,0,1,0
5596,1956,2n Cycle,Together,"$58,821.00 ",10/12/13,44,513,14,154,19,9,6,0,0,0,0,0
1044,1953,Graduation,Together,"$58,398.00 ",5/14/13,44,299,5,201,21,5,4,0,0,0,0,0
9274,1961,Master,Married,"$80,950.00 ",3/28/13,44,525,147,112,219,6,2,0,0,0,1,0
9076,1980,PhD,Married,"$30,732.00 ",1/5/13,44,155,1,25,0,4,8,0,0,0,0,0
4947,1966,2n Cycle,Single,"$89,572.00 ",9/15/12,44,606,24,974,197,7,4,0,1,0,1,0
10176,1968,Graduation,Single,"$57,107.00 ",8/24/12,44,159,0,120,0,4,8,0,1,0,0,1
3507,1970,Graduation,Single,"$76,467.00 ",8/17/12,44,676,161,426,210,2,6,0,0,0,0,0
9235,1957,Graduation,Single,,5/27/14,45,7,0,8,2,1,7,0,0,0,0,0
10341,1948,Graduation,Together,"$51,315.00 ",2/23/14,45,68,28,39,16,2,2,0,0,0,0,0
2639,1966,Graduation,Single,"$43,602.00 ",1/10/14,45,19,5,12,10,3,6,0,0,0,0,0
6201,1978,Graduation,Single,"$38,643.00 ",11/29/13,45,22,2,14,0,2,7,0,0,0,0,0
7397,1951,Graduation,Single,"$49,090.00 ",7/19/13,45,494,5,82,7,7,7,0,0,0,0,0
2181,1970,Graduation,Married,"$70,617.00 ",6/23/13,45,353,61,753,40,3,2,0,0,0,0,0
1204,1970,PhD,Married,"$67,536.00 ",5/22/13,45,1253,0,447,23,11,8,0,0,0,1,0
1170,1975,Graduation,Married,"$27,573.00 ",3/25/13,45,50,15,110,39,5,8,0,0,0,0,0
8812,1979,2n Cycle,Divorced,"$13,533.00 ",3/10/13,45,12,3,8,8,2,7,0,0,0,0,0
4690,1953,Graduation,Married,"$50,725.00 ",2/13/13,45,443,10,75,0,8,8,0,0,0,0,0
1715,1978,Graduation,Together,"$25,851.00 ",2/11/13,45,9,4,18,7,2,7,0,0,0,0,0
10821,1978,Graduation,Married,"$57,113.00 ",2/6/13,45,182,4,33,0,4,7,0,0,0,0,0
6543,1945,Master,Together,"$62,847.00 ",1/15/13,45,521,168,706,80,3,2,0,0,0,0,0
7119,1982,Graduation,Single,"$68,627.00 ",1/12/13,45,395,15,263,60,2,1,0,0,0,0,0
3518,1983,Graduation,Married,"$25,271.00 ",12/5/12,45,10,1,18,10,1,9,0,0,0,0,0
1245,1966,Graduation,Single,"$63,810.00 ",11/11/12,45,977,12,253,16,4,8,0,1,0,0,0
2561,1966,Graduation,Single,"$63,810.00 ",11/11/12,45,977,12,253,16,4,8,0,1,0,0,0
9624,1958,PhD,Together,"$65,488.00 ",6/13/14,46,603,45,207,36,3,1,0,0,0,0,0
10509,1955,Master,Single,"$36,927.00 ",6/2/14,46,51,0,16,0,3,8,0,0,0,0,0
7629,1977,Graduation,Married,"$22,108.00 ",5/8/14,46,5,3,9,6,2,7,0,0,0,0,0
7875,1949,Graduation,Married,"$72,025.00 ",4/29/14,46,967,0,617,43,4,2,0,1,1,1,0
2815,1975,Graduation,Married,"$33,183.00 ",2/24/14,46,7,5,39,17,4,7,0,0,0,0,0
2936,1982,Master,Together,"$23,661.00 ",12/4/13,46,18,0,4,0,1,7,0,0,0,0,0
3665,1977,2n Cycle,Together,"$25,315.00 ",11/7/13,46,1,9,8,11,3,8,0,0,0,0,0
10888,1961,Graduation,Single,"$45,938.00 ",11/3/13,46,273,11,178,62,8,6,0,0,0,0,0
6637,1988,Graduation,Single,"$66,951.00 ",11/2/13,46,277,162,305,173,3,1,0,0,0,0,0
5077,1979,Graduation,Together,"$77,298.00 ",11/2/13,46,425,115,292,23,6,3,0,0,0,0,0
6173,1979,Graduation,Together,"$77,298.00 ",11/2/13,46,425,115,292,23,6,3,0,0,0,0,0
3969,1974,Master,Together,"$43,018.00 ",11/1/13,46,35,4,17,7,2,5,0,0,0,0,0
